Epoch	Train	Validation
epoch: 1, step: 1488, time: 487.8, train: 14.444, valid: 10.621, train_acc: 0.174, valid_acc: 0.264
epoch: 2, step: 2976, time: 456.7, train: 11.126, valid: 9.197, train_acc: 0.253, valid_acc: 0.310
epoch: 3, step: 4468, time: 548.3, train: 9.967, valid: 8.059, train_acc: 0.289, valid_acc: 0.353
epoch: 4, step: 5960, time: 504.1, train: 8.969, valid: 7.361, train_acc: 0.321, valid_acc: 0.379
epoch: 5, step: 7445, time: 493.7, train: 8.461, valid: 7.094, train_acc: 0.338, valid_acc: 0.389
epoch: 6, step: 8930, time: 490.0, train: 8.130, valid: 6.980, train_acc: 0.350, valid_acc: 0.397
epoch: 7, step: 10422, time: 499.8, train: 7.956, valid: 6.803, train_acc: 0.356, valid_acc: 0.402
epoch: 8, step: 11914, time: 609.3, train: 7.776, valid: 6.692, train_acc: 0.363, valid_acc: 0.406
epoch: 9, step: 13410, time: 498.7, train: 7.626, valid: 6.591, train_acc: 0.370, valid_acc: 0.413
epoch: 10, step: 14906, time: 509.5, train: 7.494, valid: 6.589, train_acc: 0.375, valid_acc: 0.413
epoch: 11, step: 16398, time: 497.7, train: 7.420, valid: 6.319, train_acc: 0.377, valid_acc: 0.425
epoch: 12, step: 17890, time: 489.0, train: 7.316, valid: 6.254, train_acc: 0.382, valid_acc: 0.430
epoch: 13, step: 19385, time: 498.4, train: 7.259, valid: 6.187, train_acc: 0.384, valid_acc: 0.432
epoch: 14, step: 20880, time: 505.8, train: 7.175, valid: 6.117, train_acc: 0.387, valid_acc: 0.435
epoch: 15, step: 22371, time: 499.7, train: 7.128, valid: 6.140, train_acc: 0.390, valid_acc: 0.436
epoch: 16, step: 23862, time: 509.0, train: 7.060, valid: 6.052, train_acc: 0.392, valid_acc: 0.438
epoch: 17, step: 25354, time: 494.4, train: 7.035, valid: 6.054, train_acc: 0.394, valid_acc: 0.441
epoch: 18, step: 26846, time: 488.0, train: 6.973, valid: 5.964, train_acc: 0.396, valid_acc: 0.443
epoch: 19, step: 28339, time: 504.3, train: 6.961, valid: 6.035, train_acc: 0.396, valid_acc: 0.439
epoch: 20, step: 29832, time: 506.3, train: 6.913, valid: 5.975, train_acc: 0.399, valid_acc: 0.443
epoch: 21, step: 31333, time: 498.3, train: 6.898, valid: 5.850, train_acc: 0.399, valid_acc: 0.449
epoch: 22, step: 32834, time: 498.5, train: 6.848, valid: 5.908, train_acc: 0.401, valid_acc: 0.446
epoch: 23, step: 34314, time: 490.6, train: 6.842, valid: 5.834, train_acc: 0.402, valid_acc: 0.451
epoch: 24, step: 35794, time: 505.5, train: 6.800, valid: 5.754, train_acc: 0.403, valid_acc: 0.454
epoch: 25, step: 37280, time: 495.2, train: 6.775, valid: 5.843, train_acc: 0.405, valid_acc: 0.450
epoch: 26, step: 38766, time: 531.3, train: 6.740, valid: 5.863, train_acc: 0.406, valid_acc: 0.449
epoch: 27, step: 40255, time: 493.1, train: 6.724, valid: 5.836, train_acc: 0.407, valid_acc: 0.450
epoch: 28, step: 41744, time: 496.6, train: 6.685, valid: 5.767, train_acc: 0.409, valid_acc: 0.453
epoch: 29, step: 43231, time: 495.5, train: 6.691, valid: 5.738, train_acc: 0.408, valid_acc: 0.454
epoch: 30, step: 44718, time: 511.1, train: 6.657, valid: 5.739, train_acc: 0.410, valid_acc: 0.455
epoch: 31, step: 46204, time: 493.5, train: 6.661, valid: 5.789, train_acc: 0.410, valid_acc: 0.453
epoch: 32, step: 47690, time: 494.0, train: 6.626, valid: 5.769, train_acc: 0.411, valid_acc: 0.453
epoch: 33, step: 49178, time: 495.9, train: 6.611, valid: 5.704, train_acc: 0.412, valid_acc: 0.457
epoch: 34, step: 50666, time: 509.1, train: 6.580, valid: 5.666, train_acc: 0.414, valid_acc: 0.458
epoch: 35, step: 52155, time: 497.3, train: 6.572, valid: 5.711, train_acc: 0.414, valid_acc: 0.456
epoch: 36, step: 53644, time: 494.0, train: 6.543, valid: 5.769, train_acc: 0.415, valid_acc: 0.454
epoch: 37, step: 55139, time: 495.7, train: 6.560, valid: 5.714, train_acc: 0.414, valid_acc: 0.456
epoch: 38, step: 56634, time: 518.2, train: 6.533, valid: 5.667, train_acc: 0.416, valid_acc: 0.458
epoch: 39, step: 58124, time: 490.0, train: 6.540, valid: 5.673, train_acc: 0.415, valid_acc: 0.459
epoch: 40, step: 59614, time: 489.8, train: 6.510, valid: 5.608, train_acc: 0.417, valid_acc: 0.461
epoch: 41, step: 61103, time: 497.1, train: 6.502, valid: 5.647, train_acc: 0.417, valid_acc: 0.460
epoch: 42, step: 62592, time: 506.4, train: 6.476, valid: 5.596, train_acc: 0.418, valid_acc: 0.462
epoch: 43, step: 64084, time: 498.4, train: 6.487, valid: 5.558, train_acc: 0.418, valid_acc: 0.465
epoch: 44, step: 65576, time: 500.9, train: 6.460, valid: 5.630, train_acc: 0.419, valid_acc: 0.460
epoch: 45, step: 67071, time: 496.5, train: 6.464, valid: 5.669, train_acc: 0.419, valid_acc: 0.459
epoch: 46, step: 68566, time: 506.8, train: 6.441, valid: 5.528, train_acc: 0.420, valid_acc: 0.466
epoch: 47, step: 70059, time: 499.0, train: 6.438, valid: 5.578, train_acc: 0.420, valid_acc: 0.464
