Epoch	Train	Validation
epoch: 1, step: 1494, time: 246.5, train: 14.151, valid: 10.428, train_acc: 0.181, valid_acc: 0.271
epoch: 2, step: 2988, time: 169.0, train: 10.292, valid: 9.785, train_acc: 0.279, valid_acc: 0.306
epoch: 3, step: 4487, time: 228.1, train: 9.374, valid: 8.808, train_acc: 0.308, valid_acc: 0.330
epoch: 4, step: 5986, time: 217.2, train: 8.841, valid: 8.298, train_acc: 0.325, valid_acc: 0.344
epoch: 5, step: 7475, time: 275.2, train: 8.511, valid: 7.950, train_acc: 0.336, valid_acc: 0.358
epoch: 6, step: 8964, time: 270.1, train: 8.282, valid: 7.618, train_acc: 0.344, valid_acc: 0.367
epoch: 7, step: 10447, time: 431.3, train: 8.168, valid: 7.608, train_acc: 0.348, valid_acc: 0.368
epoch: 8, step: 11930, time: 270.4, train: 8.063, valid: 7.594, train_acc: 0.352, valid_acc: 0.369
epoch: 9, step: 13429, time: 282.5, train: 7.995, valid: 7.334, train_acc: 0.354, valid_acc: 0.379
epoch: 10, step: 14928, time: 315.0, train: 7.913, valid: 7.288, train_acc: 0.357, valid_acc: 0.379
epoch: 11, step: 16411, time: 276.3, train: 7.875, valid: 7.289, train_acc: 0.358, valid_acc: 0.382
epoch: 12, step: 17894, time: 298.9, train: 7.827, valid: 7.359, train_acc: 0.360, valid_acc: 0.380
epoch: 13, step: 19389, time: 284.6, train: 7.797, valid: 7.222, train_acc: 0.361, valid_acc: 0.384
epoch: 14, step: 20884, time: 269.1, train: 7.756, valid: 7.139, train_acc: 0.363, valid_acc: 0.385
epoch: 15, step: 22375, time: 406.3, train: 7.745, valid: 7.160, train_acc: 0.363, valid_acc: 0.388
epoch: 16, step: 23866, time: 292.4, train: 7.722, valid: 7.145, train_acc: 0.364, valid_acc: 0.386
epoch: 17, step: 25355, time: 299.1, train: 7.680, valid: 7.010, train_acc: 0.366, valid_acc: 0.391
epoch: 18, step: 26844, time: 261.6, train: 7.658, valid: 7.184, train_acc: 0.367, valid_acc: 0.384
epoch: 19, step: 28333, time: 324.9, train: 7.646, valid: 7.051, train_acc: 0.367, valid_acc: 0.388
epoch: 20, step: 29822, time: 271.8, train: 7.627, valid: 7.030, train_acc: 0.368, valid_acc: 0.389
epoch: 21, step: 31310, time: 342.4, train: 7.608, valid: 7.032, train_acc: 0.368, valid_acc: 0.392
epoch: 22, step: 32798, time: 263.9, train: 7.587, valid: 7.004, train_acc: 0.369, valid_acc: 0.389
epoch: 23, step: 34287, time: 328.3, train: 7.573, valid: 7.057, train_acc: 0.370, valid_acc: 0.391
