Epoch	Train	Validation
epoch: 1, step: 1497, time: 234.1, train: 13.122, valid: 10.093, train_acc: 0.206, valid_acc: 0.287
epoch: 2, step: 2994, time: 201.6, train: 9.390, valid: 8.489, train_acc: 0.307, valid_acc: 0.335
epoch: 3, step: 4489, time: 256.7, train: 8.383, valid: 7.527, train_acc: 0.342, valid_acc: 0.369
epoch: 4, step: 5984, time: 249.1, train: 7.790, valid: 6.938, train_acc: 0.363, valid_acc: 0.396
epoch: 5, step: 7469, time: 310.3, train: 7.369, valid: 6.731, train_acc: 0.379, valid_acc: 0.405
epoch: 6, step: 8954, time: 341.9, train: 7.161, valid: 6.474, train_acc: 0.387, valid_acc: 0.415
epoch: 7, step: 10448, time: 311.8, train: 7.011, valid: 6.476, train_acc: 0.394, valid_acc: 0.415
epoch: 8, step: 11942, time: 294.3, train: 6.887, valid: 6.343, train_acc: 0.399, valid_acc: 0.423
epoch: 9, step: 13439, time: 350.2, train: 6.820, valid: 6.353, train_acc: 0.402, valid_acc: 0.425
epoch: 10, step: 14936, time: 329.3, train: 6.731, valid: 6.204, train_acc: 0.406, valid_acc: 0.430
epoch: 11, step: 16425, time: 315.9, train: 6.688, valid: 6.080, train_acc: 0.408, valid_acc: 0.436
epoch: 12, step: 17914, time: 309.8, train: 6.636, valid: 6.026, train_acc: 0.410, valid_acc: 0.437
epoch: 13, step: 19406, time: 315.6, train: 6.593, valid: 6.178, train_acc: 0.412, valid_acc: 0.432
epoch: 14, step: 20898, time: 313.6, train: 6.557, valid: 6.020, train_acc: 0.414, valid_acc: 0.440
epoch: 15, step: 22390, time: 313.3, train: 6.504, valid: 6.319, train_acc: 0.416, valid_acc: 0.422
epoch: 16, step: 23882, time: 311.6, train: 6.471, valid: 5.903, train_acc: 0.418, valid_acc: 0.443
epoch: 17, step: 25368, time: 313.9, train: 6.446, valid: 5.866, train_acc: 0.419, valid_acc: 0.446
epoch: 18, step: 26854, time: 337.9, train: 6.420, valid: 5.844, train_acc: 0.420, valid_acc: 0.448
epoch: 19, step: 28340, time: 323.3, train: 6.421, valid: 5.906, train_acc: 0.420, valid_acc: 0.444
epoch: 20, step: 29826, time: 292.6, train: 6.395, valid: 5.807, train_acc: 0.422, valid_acc: 0.449
epoch: 21, step: 31313, time: 359.6, train: 6.364, valid: 5.904, train_acc: 0.423, valid_acc: 0.445
epoch: 22, step: 32800, time: 304.8, train: 6.335, valid: 5.849, train_acc: 0.424, valid_acc: 0.447
epoch: 23, step: 34294, time: 378.2, train: 6.327, valid: 5.746, train_acc: 0.425, valid_acc: 0.452
epoch: 24, step: 35788, time: 301.6, train: 6.314, valid: 5.761, train_acc: 0.426, valid_acc: 0.451
epoch: 25, step: 37271, time: 306.2, train: 6.293, valid: 5.689, train_acc: 0.426, valid_acc: 0.456
epoch: 26, step: 38754, time: 317.4, train: 6.275, valid: 5.775, train_acc: 0.427, valid_acc: 0.451
epoch: 27, step: 40242, time: 312.1, train: 6.278, valid: 5.777, train_acc: 0.427, valid_acc: 0.452
epoch: 28, step: 41730, time: 304.8, train: 6.260, valid: 5.704, train_acc: 0.428, valid_acc: 0.455
epoch: 29, step: 43225, time: 318.7, train: 6.259, valid: 5.692, train_acc: 0.428, valid_acc: 0.455
epoch: 30, step: 44720, time: 298.9, train: 6.244, valid: 5.715, train_acc: 0.429, valid_acc: 0.455
epoch: 31, step: 46210, time: 316.6, train: 6.239, valid: 5.685, train_acc: 0.429, valid_acc: 0.456
epoch: 32, step: 47700, time: 301.4, train: 6.226, valid: 5.674, train_acc: 0.430, valid_acc: 0.456
epoch: 33, step: 49192, time: 316.2, train: 6.216, valid: 5.651, train_acc: 0.430, valid_acc: 0.459
epoch: 34, step: 50684, time: 320.7, train: 6.205, valid: 5.742, train_acc: 0.431, valid_acc: 0.455
epoch: 35, step: 52165, time: 313.4, train: 6.187, valid: 5.581, train_acc: 0.431, valid_acc: 0.461
epoch: 36, step: 53646, time: 316.5, train: 6.170, valid: 5.670, train_acc: 0.432, valid_acc: 0.457
epoch: 37, step: 55138, time: 311.8, train: 6.188, valid: 5.668, train_acc: 0.431, valid_acc: 0.458
epoch: 38, step: 56630, time: 310.2, train: 6.175, valid: 5.691, train_acc: 0.432, valid_acc: 0.456
epoch: 39, step: 58127, time: 318.5, train: 6.171, valid: 5.579, train_acc: 0.432, valid_acc: 0.461
epoch: 40, step: 59624, time: 315.9, train: 6.162, valid: 5.548, train_acc: 0.433, valid_acc: 0.463
epoch: 41, step: 61111, time: 311.1, train: 6.146, valid: 5.539, train_acc: 0.433, valid_acc: 0.462
epoch: 42, step: 62598, time: 307.0, train: 6.133, valid: 5.554, train_acc: 0.434, valid_acc: 0.462
epoch: 43, step: 64089, time: 312.7, train: 6.150, valid: 5.641, train_acc: 0.433, valid_acc: 0.459
epoch: 44, step: 65580, time: 325.2, train: 6.140, valid: 5.635, train_acc: 0.433, valid_acc: 0.458
epoch: 45, step: 67076, time: 311.4, train: 6.124, valid: 5.592, train_acc: 0.434, valid_acc: 0.462
epoch: 46, step: 68572, time: 326.3, train: 6.112, valid: 5.605, train_acc: 0.435, valid_acc: 0.461
epoch: 47, step: 70055, time: 314.1, train: 6.105, valid: 5.601, train_acc: 0.435, valid_acc: 0.462
epoch: 48, step: 71538, time: 339.5, train: 6.101, valid: 5.585, train_acc: 0.436, valid_acc: 0.461
epoch: 49, step: 73025, time: 316.6, train: 6.097, valid: 5.543, train_acc: 0.436, valid_acc: 0.464
epoch: 50, step: 74512, time: 325.5, train: 6.091, valid: 5.638, train_acc: 0.436, valid_acc: 0.458
epoch: 51, step: 76004, time: 312.9, train: 6.086, valid: 5.556, train_acc: 0.437, valid_acc: 0.463
epoch: 52, step: 77496, time: 310.2, train: 6.076, valid: 5.496, train_acc: 0.437, valid_acc: 0.466
epoch: 53, step: 78982, time: 316.1, train: 6.080, valid: 5.571, train_acc: 0.437, valid_acc: 0.465
epoch: 54, step: 80468, time: 305.4, train: 6.076, valid: 5.505, train_acc: 0.437, valid_acc: 0.466
epoch: 55, step: 81959, time: 308.8, train: 6.074, valid: 5.470, train_acc: 0.437, valid_acc: 0.465
epoch: 56, step: 83450, time: 309.9, train: 6.066, valid: 5.536, train_acc: 0.437, valid_acc: 0.465
epoch: 57, step: 84941, time: 316.2, train: 6.061, valid: 5.499, train_acc: 0.438, valid_acc: 0.465
epoch: 58, step: 86432, time: 317.8, train: 6.055, valid: 5.491, train_acc: 0.438, valid_acc: 0.466
epoch: 59, step: 87923, time: 308.0, train: 6.052, valid: 5.513, train_acc: 0.438, valid_acc: 0.466
epoch: 60, step: 89414, time: 325.3, train: 6.045, valid: 5.467, train_acc: 0.439, valid_acc: 0.467
epoch: 61, step: 90909, time: 311.5, train: 6.036, valid: 5.425, train_acc: 0.439, valid_acc: 0.471
epoch: 62, step: 92404, time: 305.0, train: 6.023, valid: 5.405, train_acc: 0.439, valid_acc: 0.471
epoch: 63, step: 93889, time: 310.9, train: 6.027, valid: 5.567, train_acc: 0.439, valid_acc: 0.463
epoch: 64, step: 95374, time: 303.4, train: 6.014, valid: 5.528, train_acc: 0.440, valid_acc: 0.466
epoch: 65, step: 96865, time: 328.4, train: 6.027, valid: 5.528, train_acc: 0.439, valid_acc: 0.464
epoch: 66, step: 98356, time: 308.5, train: 6.022, valid: 5.541, train_acc: 0.440, valid_acc: 0.464
epoch: 67, step: 99853, time: 333.5, train: 6.022, valid: 5.488, train_acc: 0.440, valid_acc: 0.467
epoch: 68, step: 101350, time: 298.2, train: 6.015, valid: 5.594, train_acc: 0.440, valid_acc: 0.463
epoch: 69, step: 102849, time: 314.1, train: 6.022, valid: 5.473, train_acc: 0.440, valid_acc: 0.468
epoch: 70, step: 104348, time: 310.2, train: 6.013, valid: 5.451, train_acc: 0.440, valid_acc: 0.468
epoch: 71, step: 105833, time: 314.3, train: 5.997, valid: 5.471, train_acc: 0.441, valid_acc: 0.469
epoch: 72, step: 107318, time: 320.8, train: 5.996, valid: 5.437, train_acc: 0.441, valid_acc: 0.470
epoch: 73, step: 108808, time: 312.3, train: 5.988, valid: 5.428, train_acc: 0.441, valid_acc: 0.469
epoch: 74, step: 110298, time: 338.9, train: 5.988, valid: 5.518, train_acc: 0.441, valid_acc: 0.464
epoch: 75, step: 111797, time: 315.5, train: 5.992, valid: 5.469, train_acc: 0.441, valid_acc: 0.469
epoch: 76, step: 113296, time: 322.9, train: 5.985, valid: 5.441, train_acc: 0.441, valid_acc: 0.470
epoch: 77, step: 114784, time: 315.3, train: 5.994, valid: 5.488, train_acc: 0.441, valid_acc: 0.467
epoch: 78, step: 116272, time: 328.9, train: 5.989, valid: 5.479, train_acc: 0.441, valid_acc: 0.467
epoch: 79, step: 117759, time: 308.9, train: 5.971, valid: 5.439, train_acc: 0.442, valid_acc: 0.469
epoch: 80, step: 119246, time: 320.2, train: 5.964, valid: 5.382, train_acc: 0.442, valid_acc: 0.473
epoch: 81, step: 120734, time: 310.8, train: 5.981, valid: 5.420, train_acc: 0.442, valid_acc: 0.469
epoch: 82, step: 122222, time: 308.8, train: 5.978, valid: 5.390, train_acc: 0.442, valid_acc: 0.472
epoch: 83, step: 123713, time: 312.3, train: 5.987, valid: 5.470, train_acc: 0.441, valid_acc: 0.468
epoch: 84, step: 125204, time: 313.1, train: 5.980, valid: 5.437, train_acc: 0.442, valid_acc: 0.469
epoch: 85, step: 126702, time: 311.8, train: 5.968, valid: 5.354, train_acc: 0.442, valid_acc: 0.474
epoch: 86, step: 128200, time: 309.4, train: 5.960, valid: 5.333, train_acc: 0.442, valid_acc: 0.476
epoch: 87, step: 129694, time: 328.6, train: 5.965, valid: 5.499, train_acc: 0.442, valid_acc: 0.468
epoch: 88, step: 131188, time: 317.8, train: 5.959, valid: 5.443, train_acc: 0.442, valid_acc: 0.468
epoch: 89, step: 132675, time: 317.9, train: 5.969, valid: 5.431, train_acc: 0.442, valid_acc: 0.472
epoch: 90, step: 134162, time: 294.0, train: 5.964, valid: 5.484, train_acc: 0.442, valid_acc: 0.469
epoch: 91, step: 135650, time: 319.5, train: 5.945, valid: 5.516, train_acc: 0.443, valid_acc: 0.468
epoch: 92, step: 137138, time: 316.5, train: 5.937, valid: 5.394, train_acc: 0.444, valid_acc: 0.471
epoch: 93, step: 138632, time: 310.1, train: 5.938, valid: 5.416, train_acc: 0.443, valid_acc: 0.470
epoch: 94, step: 140126, time: 338.1, train: 5.929, valid: 5.370, train_acc: 0.444, valid_acc: 0.473
epoch: 95, step: 141618, time: 317.9, train: 5.944, valid: 5.451, train_acc: 0.444, valid_acc: 0.468
epoch: 96, step: 143110, time: 336.6, train: 5.940, valid: 5.406, train_acc: 0.444, valid_acc: 0.471
epoch: 97, step: 144595, time: 313.2, train: 5.935, valid: 5.417, train_acc: 0.444, valid_acc: 0.473
epoch: 98, step: 146080, time: 325.2, train: 5.932, valid: 5.487, train_acc: 0.444, valid_acc: 0.467
epoch: 99, step: 147571, time: 313.4, train: 5.927, valid: 5.424, train_acc: 0.444, valid_acc: 0.472
epoch: 100, step: 149062, time: 318.8, train: 5.919, valid: 5.395, train_acc: 0.445, valid_acc: 0.473
epoch: 101, step: 150568, time: 321.6, train: 5.945, valid: 5.356, train_acc: 0.443, valid_acc: 0.474
epoch: 102, step: 152074, time: 325.5, train: 5.937, valid: 5.409, train_acc: 0.444, valid_acc: 0.470
epoch: 103, step: 153576, time: 327.0, train: 5.958, valid: 5.407, train_acc: 0.443, valid_acc: 0.472
epoch: 104, step: 155078, time: 326.7, train: 5.952, valid: 5.351, train_acc: 0.443, valid_acc: 0.474
epoch: 105, step: 156573, time: 314.9, train: 5.908, valid: 5.422, train_acc: 0.445, valid_acc: 0.472
epoch: 106, step: 158068, time: 313.1, train: 5.905, valid: 5.377, train_acc: 0.445, valid_acc: 0.472
epoch: 107, step: 159565, time: 318.5, train: 5.935, valid: 5.414, train_acc: 0.444, valid_acc: 0.471
epoch: 108, step: 161062, time: 320.4, train: 5.930, valid: 5.386, train_acc: 0.444, valid_acc: 0.471
epoch: 109, step: 162561, time: 316.0, train: 5.909, valid: 5.396, train_acc: 0.445, valid_acc: 0.473
epoch: 110, step: 164060, time: 311.9, train: 5.904, valid: 5.343, train_acc: 0.446, valid_acc: 0.474
epoch: 111, step: 165546, time: 310.6, train: 5.904, valid: 5.352, train_acc: 0.446, valid_acc: 0.474
epoch: 112, step: 167032, time: 329.4, train: 5.901, valid: 5.340, train_acc: 0.446, valid_acc: 0.475
epoch: 113, step: 168523, time: 315.5, train: 5.912, valid: 5.345, train_acc: 0.445, valid_acc: 0.475
epoch: 114, step: 170014, time: 314.4, train: 5.905, valid: 5.438, train_acc: 0.445, valid_acc: 0.469
epoch: 115, step: 171507, time: 313.8, train: 5.908, valid: 5.352, train_acc: 0.445, valid_acc: 0.475
epoch: 116, step: 173000, time: 318.7, train: 5.902, valid: 5.394, train_acc: 0.445, valid_acc: 0.473
epoch: 117, step: 174495, time: 323.3, train: 5.895, valid: 5.383, train_acc: 0.446, valid_acc: 0.474
epoch: 118, step: 175990, time: 325.7, train: 5.888, valid: 5.369, train_acc: 0.446, valid_acc: 0.473
epoch: 119, step: 177488, time: 329.4, train: 5.907, valid: 5.382, train_acc: 0.445, valid_acc: 0.472
epoch: 120, step: 178986, time: 309.3, train: 5.902, valid: 5.361, train_acc: 0.445, valid_acc: 0.473
epoch: 121, step: 180475, time: 323.2, train: 5.900, valid: 5.359, train_acc: 0.446, valid_acc: 0.473
