Epoch	Train	Validation
epoch: 1, step: 1485, time: 643.7, train: 11.804, valid: 8.476, train_acc: 0.239, valid_acc: 0.333
epoch: 2, step: 2970, time: 555.5, train: 7.983, valid: 6.615, train_acc: 0.355, valid_acc: 0.410
epoch: 3, step: 4466, time: 620.4, train: 6.783, valid: 6.185, train_acc: 0.407, valid_acc: 0.435
epoch: 4, step: 5962, time: 615.7, train: 6.030, valid: 5.433, train_acc: 0.442, valid_acc: 0.472
epoch: 5, step: 7452, time: 619.5, train: 5.662, valid: 5.192, train_acc: 0.461, valid_acc: 0.486
epoch: 6, step: 8942, time: 591.8, train: 5.408, valid: 4.967, train_acc: 0.474, valid_acc: 0.498
epoch: 7, step: 10430, time: 609.9, train: 5.281, valid: 4.871, train_acc: 0.482, valid_acc: 0.503
epoch: 8, step: 11918, time: 606.6, train: 5.132, valid: 4.759, train_acc: 0.490, valid_acc: 0.513
epoch: 9, step: 13411, time: 616.1, train: 5.058, valid: 4.674, train_acc: 0.495, valid_acc: 0.516
epoch: 10, step: 14904, time: 616.9, train: 4.959, valid: 4.572, train_acc: 0.501, valid_acc: 0.523
epoch: 11, step: 16388, time: 603.7, train: 4.910, valid: 4.536, train_acc: 0.504, valid_acc: 0.526
epoch: 12, step: 17872, time: 591.4, train: 4.829, valid: 4.487, train_acc: 0.509, valid_acc: 0.530
epoch: 13, step: 19353, time: 607.5, train: 4.810, valid: 4.440, train_acc: 0.510, valid_acc: 0.533
epoch: 14, step: 20834, time: 603.7, train: 4.733, valid: 4.451, train_acc: 0.515, valid_acc: 0.533
epoch: 15, step: 22318, time: 604.7, train: 4.707, valid: 4.363, train_acc: 0.517, valid_acc: 0.538
epoch: 16, step: 23802, time: 601.5, train: 4.642, valid: 4.306, train_acc: 0.521, valid_acc: 0.542
epoch: 17, step: 25287, time: 610.0, train: 4.645, valid: 4.369, train_acc: 0.521, valid_acc: 0.537
epoch: 18, step: 26772, time: 592.3, train: 4.588, valid: 4.314, train_acc: 0.525, valid_acc: 0.542
epoch: 19, step: 28272, time: 615.9, train: 4.608, valid: 4.264, train_acc: 0.524, valid_acc: 0.546
epoch: 20, step: 29772, time: 615.7, train: 4.555, valid: 4.248, train_acc: 0.528, valid_acc: 0.546
epoch: 21, step: 31263, time: 614.1, train: 4.551, valid: 4.222, train_acc: 0.528, valid_acc: 0.548
epoch: 22, step: 32754, time: 597.7, train: 4.498, valid: 4.192, train_acc: 0.531, valid_acc: 0.550
epoch: 23, step: 34242, time: 611.4, train: 4.507, valid: 4.185, train_acc: 0.530, valid_acc: 0.551
epoch: 24, step: 35730, time: 612.9, train: 4.458, valid: 4.166, train_acc: 0.534, valid_acc: 0.552
epoch: 25, step: 37217, time: 608.5, train: 4.453, valid: 4.238, train_acc: 0.534, valid_acc: 0.546
epoch: 26, step: 38704, time: 593.2, train: 4.409, valid: 4.217, train_acc: 0.537, valid_acc: 0.549
epoch: 27, step: 40189, time: 609.5, train: 4.432, valid: 4.150, train_acc: 0.536, valid_acc: 0.554
epoch: 28, step: 41674, time: 603.1, train: 4.391, valid: 4.132, train_acc: 0.539, valid_acc: 0.555
epoch: 29, step: 43155, time: 604.1, train: 4.406, valid: 4.084, train_acc: 0.537, valid_acc: 0.558
epoch: 30, step: 44636, time: 607.6, train: 4.363, valid: 4.075, train_acc: 0.541, valid_acc: 0.559
epoch: 31, step: 46127, time: 607.6, train: 4.384, valid: 4.124, train_acc: 0.539, valid_acc: 0.556
epoch: 32, step: 47618, time: 598.2, train: 4.345, valid: 4.115, train_acc: 0.542, valid_acc: 0.556
epoch: 33, step: 49106, time: 605.9, train: 4.354, valid: 4.095, train_acc: 0.541, valid_acc: 0.557
epoch: 34, step: 50594, time: 603.5, train: 4.315, valid: 4.124, train_acc: 0.544, valid_acc: 0.555
epoch: 35, step: 52081, time: 606.2, train: 4.326, valid: 4.041, train_acc: 0.543, valid_acc: 0.562
epoch: 36, step: 53568, time: 593.0, train: 4.290, valid: 4.030, train_acc: 0.546, valid_acc: 0.562
epoch: 37, step: 55062, time: 612.3, train: 4.312, valid: 4.066, train_acc: 0.544, valid_acc: 0.559
epoch: 38, step: 56556, time: 611.6, train: 4.275, valid: 4.114, train_acc: 0.547, valid_acc: 0.556
epoch: 39, step: 58049, time: 609.1, train: 4.284, valid: 4.018, train_acc: 0.547, valid_acc: 0.564
epoch: 40, step: 59542, time: 592.6, train: 4.247, valid: 4.029, train_acc: 0.549, valid_acc: 0.563
epoch: 41, step: 61027, time: 606.3, train: 4.266, valid: 4.040, train_acc: 0.548, valid_acc: 0.561
