Epoch	Train	Validation
epoch: 1, step: 1491, time: 451.2, train: 11.553, valid: 8.497, train_acc: 0.244, valid_acc: 0.337
epoch: 2, step: 2982, time: 454.1, train: 7.916, valid: 6.657, train_acc: 0.358, valid_acc: 0.408
epoch: 3, step: 4475, time: 543.3, train: 6.903, valid: 5.948, train_acc: 0.399, valid_acc: 0.444
epoch: 4, step: 5968, time: 511.8, train: 6.104, valid: 5.400, train_acc: 0.437, valid_acc: 0.477
epoch: 5, step: 7459, time: 497.9, train: 5.696, valid: 5.159, train_acc: 0.458, valid_acc: 0.488
epoch: 6, step: 8950, time: 501.7, train: 5.435, valid: 4.976, train_acc: 0.473, valid_acc: 0.497
epoch: 7, step: 10434, time: 500.2, train: 5.301, valid: 4.760, train_acc: 0.480, valid_acc: 0.511
epoch: 8, step: 11918, time: 617.8, train: 5.154, valid: 4.702, train_acc: 0.489, valid_acc: 0.514
epoch: 9, step: 13410, time: 498.7, train: 5.080, valid: 4.712, train_acc: 0.493, valid_acc: 0.515
epoch: 10, step: 14902, time: 510.9, train: 4.977, valid: 4.560, train_acc: 0.500, valid_acc: 0.524
epoch: 11, step: 16395, time: 497.4, train: 4.945, valid: 4.658, train_acc: 0.501, valid_acc: 0.519
epoch: 12, step: 17888, time: 493.4, train: 4.859, valid: 4.487, train_acc: 0.507, valid_acc: 0.529
epoch: 13, step: 19384, time: 499.1, train: 4.830, valid: 4.468, train_acc: 0.509, valid_acc: 0.530
epoch: 14, step: 20880, time: 504.6, train: 4.755, valid: 4.587, train_acc: 0.514, valid_acc: 0.524
epoch: 15, step: 22387, time: 503.3, train: 4.758, valid: 4.360, train_acc: 0.514, valid_acc: 0.538
epoch: 16, step: 23894, time: 520.9, train: 4.691, valid: 4.365, train_acc: 0.518, valid_acc: 0.537
epoch: 17, step: 25393, time: 496.1, train: 4.679, valid: 4.400, train_acc: 0.519, valid_acc: 0.534
epoch: 18, step: 26892, time: 494.7, train: 4.620, valid: 4.316, train_acc: 0.523, valid_acc: 0.541
epoch: 19, step: 28383, time: 500.5, train: 4.620, valid: 4.292, train_acc: 0.523, valid_acc: 0.544
epoch: 20, step: 29874, time: 505.5, train: 4.568, valid: 4.283, train_acc: 0.526, valid_acc: 0.542
epoch: 21, step: 31373, time: 499.7, train: 4.598, valid: 4.213, train_acc: 0.524, valid_acc: 0.549
epoch: 22, step: 32872, time: 516.1, train: 4.546, valid: 4.203, train_acc: 0.528, valid_acc: 0.549
epoch: 23, step: 34358, time: 497.0, train: 4.543, valid: 4.194, train_acc: 0.528, valid_acc: 0.551
epoch: 24, step: 35844, time: 499.4, train: 4.493, valid: 4.199, train_acc: 0.531, valid_acc: 0.550
epoch: 25, step: 37336, time: 498.4, train: 4.488, valid: 4.187, train_acc: 0.532, valid_acc: 0.550
epoch: 26, step: 38828, time: 522.1, train: 4.442, valid: 4.164, train_acc: 0.535, valid_acc: 0.553
epoch: 27, step: 40315, time: 511.2, train: 4.460, valid: 4.159, train_acc: 0.534, valid_acc: 0.552
epoch: 28, step: 41802, time: 493.6, train: 4.414, valid: 4.173, train_acc: 0.537, valid_acc: 0.552
epoch: 29, step: 43285, time: 496.9, train: 4.435, valid: 4.170, train_acc: 0.536, valid_acc: 0.551
epoch: 30, step: 44768, time: 510.9, train: 4.394, valid: 4.156, train_acc: 0.539, valid_acc: 0.553
epoch: 31, step: 46255, time: 496.8, train: 4.416, valid: 4.161, train_acc: 0.537, valid_acc: 0.553
epoch: 32, step: 47742, time: 509.3, train: 4.376, valid: 4.148, train_acc: 0.540, valid_acc: 0.554
epoch: 33, step: 49233, time: 499.5, train: 4.377, valid: 4.137, train_acc: 0.540, valid_acc: 0.554
epoch: 34, step: 50724, time: 500.4, train: 4.341, valid: 4.152, train_acc: 0.542, valid_acc: 0.553
epoch: 35, step: 52211, time: 495.7, train: 4.357, valid: 4.100, train_acc: 0.541, valid_acc: 0.557
epoch: 36, step: 53698, time: 514.3, train: 4.320, valid: 4.120, train_acc: 0.544, valid_acc: 0.556
epoch: 37, step: 55184, time: 494.1, train: 4.344, valid: 4.107, train_acc: 0.542, valid_acc: 0.556
epoch: 38, step: 56670, time: 502.9, train: 4.305, valid: 4.082, train_acc: 0.545, valid_acc: 0.558
epoch: 39, step: 58167, time: 497.1, train: 4.309, valid: 4.085, train_acc: 0.545, valid_acc: 0.558
epoch: 40, step: 59664, time: 519.8, train: 4.272, valid: 4.099, train_acc: 0.547, valid_acc: 0.558
epoch: 41, step: 61161, time: 498.6, train: 4.313, valid: 4.059, train_acc: 0.544, valid_acc: 0.560
epoch: 42, step: 62658, time: 502.5, train: 4.277, valid: 4.098, train_acc: 0.547, valid_acc: 0.558
epoch: 43, step: 64158, time: 501.1, train: 4.283, valid: 4.023, train_acc: 0.547, valid_acc: 0.562
epoch: 44, step: 65658, time: 494.9, train: 4.248, valid: 4.048, train_acc: 0.549, valid_acc: 0.560
epoch: 45, step: 67153, time: 514.4, train: 4.278, valid: 3.999, train_acc: 0.547, valid_acc: 0.566
epoch: 46, step: 68648, time: 495.6, train: 4.244, valid: 4.026, train_acc: 0.549, valid_acc: 0.562
epoch: 47, step: 70146, time: 499.6, train: 4.254, valid: 4.061, train_acc: 0.549, valid_acc: 0.560
epoch: 48, step: 71644, time: 509.4, train: 4.221, valid: 3.994, train_acc: 0.551, valid_acc: 0.565
epoch: 49, step: 73135, time: 494.3, train: 4.230, valid: 4.004, train_acc: 0.551, valid_acc: 0.565
epoch: 50, step: 74626, time: 510.5, train: 4.198, valid: 4.019, train_acc: 0.553, valid_acc: 0.563
epoch: 51, step: 76117, time: 496.6, train: 4.222, valid: 4.019, train_acc: 0.551, valid_acc: 0.564
epoch: 52, step: 77608, time: 494.5, train: 4.187, valid: 4.020, train_acc: 0.554, valid_acc: 0.564
epoch: 53, step: 79106, time: 498.3, train: 4.215, valid: 4.015, train_acc: 0.552, valid_acc: 0.563
epoch: 54, step: 80604, time: 508.3, train: 4.186, valid: 3.965, train_acc: 0.554, valid_acc: 0.567
epoch: 55, step: 82095, time: 498.0, train: 4.211, valid: 4.031, train_acc: 0.552, valid_acc: 0.563
epoch: 56, step: 83586, time: 499.1, train: 4.181, valid: 3.986, train_acc: 0.554, valid_acc: 0.565
epoch: 57, step: 85080, time: 496.5, train: 4.190, valid: 3.993, train_acc: 0.554, valid_acc: 0.565
epoch: 58, step: 86574, time: 515.1, train: 4.159, valid: 4.001, train_acc: 0.556, valid_acc: 0.565
epoch: 59, step: 88058, time: 492.8, train: 4.173, valid: 3.954, train_acc: 0.555, valid_acc: 0.568
epoch: 60, step: 89542, time: 490.4, train: 4.142, valid: 3.989, train_acc: 0.557, valid_acc: 0.566
epoch: 61, step: 91045, time: 499.8, train: 4.176, valid: 4.000, train_acc: 0.555, valid_acc: 0.566
epoch: 62, step: 92548, time: 521.1, train: 4.144, valid: 3.997, train_acc: 0.557, valid_acc: 0.564
epoch: 63, step: 94031, time: 495.1, train: 4.160, valid: 3.943, train_acc: 0.556, valid_acc: 0.569
epoch: 64, step: 95514, time: 497.8, train: 4.127, valid: 3.949, train_acc: 0.558, valid_acc: 0.569
epoch: 65, step: 97014, time: 500.7, train: 4.156, valid: 3.966, train_acc: 0.556, valid_acc: 0.568
epoch: 66, step: 98514, time: 516.9, train: 4.129, valid: 3.964, train_acc: 0.558, valid_acc: 0.568
epoch: 67, step: 100004, time: 494.0, train: 4.133, valid: 3.941, train_acc: 0.558, valid_acc: 0.569
epoch: 68, step: 101494, time: 491.3, train: 4.104, valid: 3.955, train_acc: 0.560, valid_acc: 0.569
epoch: 69, step: 102988, time: 499.3, train: 4.149, valid: 3.915, train_acc: 0.557, valid_acc: 0.571
epoch: 70, step: 104482, time: 512.2, train: 4.117, valid: 4.003, train_acc: 0.559, valid_acc: 0.565
epoch: 71, step: 105979, time: 497.8, train: 4.123, valid: 3.955, train_acc: 0.559, valid_acc: 0.568
epoch: 72, step: 107476, time: 499.2, train: 4.095, valid: 3.972, train_acc: 0.561, valid_acc: 0.567
epoch: 73, step: 108971, time: 496.8, train: 4.125, valid: 3.941, train_acc: 0.559, valid_acc: 0.569
epoch: 74, step: 110466, time: 512.0, train: 4.096, valid: 4.008, train_acc: 0.561, valid_acc: 0.565
epoch: 75, step: 111958, time: 500.3, train: 4.111, valid: 3.945, train_acc: 0.559, valid_acc: 0.569
epoch: 76, step: 113450, time: 514.6, train: 4.085, valid: 3.954, train_acc: 0.562, valid_acc: 0.569
epoch: 77, step: 114948, time: 499.1, train: 4.102, valid: 3.909, train_acc: 0.560, valid_acc: 0.571
epoch: 78, step: 116446, time: 500.0, train: 4.072, valid: 3.902, train_acc: 0.563, valid_acc: 0.571
epoch: 79, step: 117926, time: 492.7, train: 4.110, valid: 3.924, train_acc: 0.560, valid_acc: 0.571
epoch: 80, step: 119406, time: 489.7, train: 4.079, valid: 3.925, train_acc: 0.562, valid_acc: 0.570
