Epoch	Train	Validation
epoch: 1, step: 1485, time: 379.0, train: 11.535, valid: 8.481, train_acc: 0.248, valid_acc: 0.343
epoch: 2, step: 2970, time: 334.5, train: 7.878, valid: 6.811, train_acc: 0.359, valid_acc: 0.398
epoch: 3, step: 4462, time: 387.1, train: 6.948, valid: 6.028, train_acc: 0.397, valid_acc: 0.437
epoch: 4, step: 5954, time: 379.9, train: 6.289, valid: 5.684, train_acc: 0.426, valid_acc: 0.457
epoch: 5, step: 7434, time: 437.2, train: 5.905, valid: 5.256, train_acc: 0.446, valid_acc: 0.482
epoch: 6, step: 8914, time: 375.4, train: 5.611, valid: 5.119, train_acc: 0.462, valid_acc: 0.489
epoch: 7, step: 10410, time: 419.0, train: 5.489, valid: 5.025, train_acc: 0.469, valid_acc: 0.495
epoch: 8, step: 11906, time: 384.3, train: 5.341, valid: 4.932, train_acc: 0.477, valid_acc: 0.499
epoch: 9, step: 13392, time: 443.9, train: 5.257, valid: 4.814, train_acc: 0.482, valid_acc: 0.508
epoch: 10, step: 14878, time: 375.0, train: 5.146, valid: 4.729, train_acc: 0.489, valid_acc: 0.512
epoch: 11, step: 16364, time: 431.7, train: 5.117, valid: 4.655, train_acc: 0.491, valid_acc: 0.518
epoch: 12, step: 17850, time: 379.1, train: 5.026, valid: 4.643, train_acc: 0.496, valid_acc: 0.520
epoch: 13, step: 19336, time: 448.2, train: 4.988, valid: 4.658, train_acc: 0.499, valid_acc: 0.518
epoch: 14, step: 20822, time: 373.4, train: 4.908, valid: 4.564, train_acc: 0.503, valid_acc: 0.524
epoch: 15, step: 22317, time: 442.5, train: 4.914, valid: 4.558, train_acc: 0.503, valid_acc: 0.524
epoch: 16, step: 23812, time: 401.0, train: 4.845, valid: 4.512, train_acc: 0.507, valid_acc: 0.527
epoch: 17, step: 25293, time: 386.7, train: 4.824, valid: 4.505, train_acc: 0.509, valid_acc: 0.528
epoch: 18, step: 26774, time: 377.7, train: 4.762, valid: 4.507, train_acc: 0.513, valid_acc: 0.527
epoch: 19, step: 28269, time: 439.3, train: 4.765, valid: 4.415, train_acc: 0.513, valid_acc: 0.534
epoch: 20, step: 29764, time: 413.8, train: 4.710, valid: 4.421, train_acc: 0.516, valid_acc: 0.533
epoch: 21, step: 31255, time: 387.8, train: 4.725, valid: 4.381, train_acc: 0.515, valid_acc: 0.536
epoch: 22, step: 32746, time: 378.9, train: 4.674, valid: 4.360, train_acc: 0.519, valid_acc: 0.537
epoch: 23, step: 34248, time: 446.9, train: 4.663, valid: 4.382, train_acc: 0.519, valid_acc: 0.537
epoch: 24, step: 35750, time: 381.4, train: 4.616, valid: 4.339, train_acc: 0.523, valid_acc: 0.539
epoch: 25, step: 37247, time: 422.3, train: 4.636, valid: 4.380, train_acc: 0.521, valid_acc: 0.536
epoch: 26, step: 38744, time: 379.4, train: 4.585, valid: 4.380, train_acc: 0.525, valid_acc: 0.537
epoch: 27, step: 40235, time: 428.3, train: 4.620, valid: 4.325, train_acc: 0.522, valid_acc: 0.540
epoch: 28, step: 41726, time: 378.9, train: 4.569, valid: 4.279, train_acc: 0.526, valid_acc: 0.543
epoch: 29, step: 43217, time: 435.8, train: 4.581, valid: 4.266, train_acc: 0.525, valid_acc: 0.544
epoch: 30, step: 44708, time: 379.8, train: 4.536, valid: 4.276, train_acc: 0.528, valid_acc: 0.544
epoch: 31, step: 46204, time: 440.7, train: 4.546, valid: 4.276, train_acc: 0.528, valid_acc: 0.545
epoch: 32, step: 47700, time: 419.5, train: 4.498, valid: 4.263, train_acc: 0.531, valid_acc: 0.545
epoch: 33, step: 49189, time: 387.5, train: 4.505, valid: 4.270, train_acc: 0.530, valid_acc: 0.544
epoch: 34, step: 50678, time: 381.9, train: 4.463, valid: 4.272, train_acc: 0.533, valid_acc: 0.545
epoch: 35, step: 52165, time: 431.2, train: 4.491, valid: 4.272, train_acc: 0.531, valid_acc: 0.544
epoch: 36, step: 53652, time: 415.7, train: 4.453, valid: 4.207, train_acc: 0.534, valid_acc: 0.549
epoch: 37, step: 55145, time: 389.5, train: 4.465, valid: 4.152, train_acc: 0.533, valid_acc: 0.554
epoch: 38, step: 56638, time: 380.9, train: 4.426, valid: 4.172, train_acc: 0.536, valid_acc: 0.551
epoch: 39, step: 58127, time: 437.3, train: 4.460, valid: 4.192, train_acc: 0.533, valid_acc: 0.550
epoch: 40, step: 59616, time: 379.1, train: 4.422, valid: 4.203, train_acc: 0.536, valid_acc: 0.548
epoch: 41, step: 61113, time: 438.1, train: 4.436, valid: 4.200, train_acc: 0.535, valid_acc: 0.549
epoch: 42, step: 62610, time: 382.9, train: 4.396, valid: 4.198, train_acc: 0.538, valid_acc: 0.550
epoch: 43, step: 64111, time: 437.9, train: 4.419, valid: 4.137, train_acc: 0.536, valid_acc: 0.554
epoch: 44, step: 65612, time: 382.1, train: 4.384, valid: 4.136, train_acc: 0.539, valid_acc: 0.554
epoch: 45, step: 67102, time: 430.0, train: 4.403, valid: 4.157, train_acc: 0.537, valid_acc: 0.551
epoch: 46, step: 68592, time: 381.9, train: 4.366, valid: 4.170, train_acc: 0.540, valid_acc: 0.552
epoch: 47, step: 70080, time: 436.5, train: 4.376, valid: 4.139, train_acc: 0.540, valid_acc: 0.554
epoch: 48, step: 71568, time: 416.8, train: 4.337, valid: 4.153, train_acc: 0.543, valid_acc: 0.552
epoch: 49, step: 73055, time: 386.2, train: 4.373, valid: 4.144, train_acc: 0.540, valid_acc: 0.554
epoch: 50, step: 74542, time: 380.0, train: 4.336, valid: 4.120, train_acc: 0.543, valid_acc: 0.555
epoch: 51, step: 76037, time: 428.0, train: 4.355, valid: 4.150, train_acc: 0.541, valid_acc: 0.552
epoch: 52, step: 77532, time: 382.7, train: 4.320, valid: 4.157, train_acc: 0.544, valid_acc: 0.552
epoch: 53, step: 79019, time: 440.0, train: 4.332, valid: 4.128, train_acc: 0.543, valid_acc: 0.555
epoch: 54, step: 80506, time: 416.4, train: 4.301, valid: 4.136, train_acc: 0.545, valid_acc: 0.555
epoch: 55, step: 81998, time: 387.0, train: 4.325, valid: 4.195, train_acc: 0.543, valid_acc: 0.550
epoch: 56, step: 83490, time: 382.6, train: 4.291, valid: 4.120, train_acc: 0.546, valid_acc: 0.556
epoch: 57, step: 84978, time: 435.1, train: 4.308, valid: 4.162, train_acc: 0.544, valid_acc: 0.553
epoch: 58, step: 86466, time: 378.7, train: 4.273, valid: 4.131, train_acc: 0.547, valid_acc: 0.554
epoch: 59, step: 87952, time: 418.5, train: 4.299, valid: 4.159, train_acc: 0.545, valid_acc: 0.551
epoch: 60, step: 89438, time: 380.0, train: 4.268, valid: 4.132, train_acc: 0.547, valid_acc: 0.554
epoch: 61, step: 90934, time: 441.4, train: 4.286, valid: 4.069, train_acc: 0.546, valid_acc: 0.559
epoch: 62, step: 92430, time: 405.1, train: 4.249, valid: 4.079, train_acc: 0.549, valid_acc: 0.559
